log_id,user_id,action_type,action_detail,page_url,ip_address,log_timestamp,session_id,user_agent,geo_location,is_flagged,log_type
1676,2,Export,seeded Export action,/export/inventory,10.20.219.35,2025-09-24 19:19:44,seed_2_25_4022_0011,SeedAgent/1.0,NULL,0,ui_event
1677,2,Login,seeded Login action,/api/auth/login,10.20.197.101,2025-09-24 13:35:09,seed_2_25_4022_0012,SeedAgent/1.0,NULL,0,ui_event
1678,2,Export,seeded Export action,/export/inventory,10.20.176.213,2025-09-24 22:20:56,seed_2_25_4022_0013,SeedAgent/1.0,NULL,0,ui_event
1679,2,Click,seeded Click action,/dashboard,10.20.6.115,2025-09-24 13:15:57,seed_2_25_4022_0014,SeedAgent/1.0,NULL,0,ui_event
1680,2,Click,seeded Click action,/dashboard,10.20.205.190,2025-09-24 03:56:49,seed_2_25_4022_0015,SeedAgent/1.0,NULL,0,ui_event
1681,2,Navigate,seeded Navigate action,/dashboard,10.20.235.234,2025-09-24 15:20:08,seed_2_25_4022_0016,SeedAgent/1.0,NULL,0,ui_event
1682,2,View,seeded View action,/inventory,10.20.91.86,2025-09-24 20:25:42,seed_2_25_4022_0017,SeedAgent/1.0,NULL,0,ui_event
1683,2,Export,seeded Export action,/export/inventory,10.20.7.132,2025-09-24 04:48:06,seed_2_25_4022_0018,SeedAgent/1.0,NULL,0,ui_event
1684,2,Export,seeded Export action,/export/inventory,10.20.96.232,2025-09-24 16:20:21,seed_2_25_4022_0019,SeedAgent/1.0,NULL,0,ui_event
1685,2,Export,seeded Export action,/export/inventory,10.20.149.43,2025-09-24 07:28:27,seed_2_25_4022_0020,SeedAgent/1.0,NULL,0,ui_event
1686,2,Login,seeded Login action,/api/auth/login,10.20.55.35,2025-09-24 16:09:34,seed_2_25_4022_0021,SeedAgent/1.0,NULL,0,ui_event
1687,2,Login,seeded Login action,/api/auth/login,10.20.121.89,2025-09-24 17:17:30,seed_2_25_4022_0022,SeedAgent/1.0,NULL,0,ui_event
1688,2,Click,seeded Click action,/dashboard,10.20.221.202,2025-09-24 14:08:20,seed_2_25_4022_0023,SeedAgent/1.0,NULL,0,ui_event
1689,2,Navigate,seeded Navigate action,/dashboard,10.20.48.212,2025-09-24 17:00:47,seed_2_25_4022_0024,SeedAgent/1.0,NULL,0,ui_event
1690,2,Edit,seeded Edit action,/inventory,10.20.166.44,2025-09-24 10:17:22,seed_2_25_4022_0025,SeedAgent/1.0,NULL,0,ui_event
1691,2,Edit,seeded Edit action,/inventory,10.20.158.93,2025-09-24 15:12:51,seed_2_25_4022_0026,SeedAgent/1.0,NULL,0,ui_event
1692,2,View,seeded View action,/inventory,10.20.150.0,2025-09-24 17:04:11,seed_2_25_4022_0027,SeedAgent/1.0,NULL,0,ui_event
1693,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.161.128,2025-09-24 14:34:42,seed_2_25_4022_0028,SeedAgent/1.0,NULL,0,ui_event
1694,2,Export,seeded Export action,/export/inventory,10.20.163.48,2025-09-24 17:43:40,seed_2_25_4022_0029,SeedAgent/1.0,NULL,0,ui_event
1695,2,View,seeded View action,/inventory,10.20.224.49,2025-09-24 03:48:02,seed_2_25_4022_0030,SeedAgent/1.0,NULL,0,ui_event
1696,2,Click,seeded Click action,/dashboard,10.20.185.95,2025-09-24 11:41:14,seed_2_25_4022_0031,SeedAgent/1.0,NULL,0,ui_event
1697,2,Export,seeded Export action,/export/inventory,10.20.234.64,2025-09-24 04:52:45,seed_2_25_4022_0032,SeedAgent/1.0,NULL,0,ui_event
1698,2,Navigate,seeded Navigate action,/dashboard,10.20.44.14,2025-09-24 06:55:35,seed_2_25_4022_0033,SeedAgent/1.0,NULL,0,ui_event
1699,2,Export,seeded Export action,/export/inventory,10.20.96.104,2025-09-24 12:35:22,seed_2_25_4022_0034,SeedAgent/1.0,NULL,0,ui_event
1700,2,View,seeded View action,/inventory,10.20.200.126,2025-09-24 13:11:41,seed_2_25_4022_0035,SeedAgent/1.0,NULL,0,ui_event
1701,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.9.221,2025-09-24 02:07:05,seed_2_25_4022_0036,SeedAgent/1.0,NULL,0,ui_event
1702,2,Navigate,seeded Navigate action,/dashboard,10.20.45.177,2025-09-24 17:44:28,seed_2_25_4022_0037,SeedAgent/1.0,NULL,0,ui_event
1703,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.156.9,2025-09-24 09:43:22,seed_2_25_4022_0038,SeedAgent/1.0,NULL,0,ui_event
1704,2,Click,seeded Click action,/dashboard,10.20.163.40,2025-09-24 01:54:34,seed_2_25_4022_0039,SeedAgent/1.0,NULL,0,ui_event
1705,2,View,seeded View action,/inventory,10.20.143.108,2025-09-23 12:17:13,seed_2_26_4748_0000,SeedAgent/1.0,NULL,0,ui_event
1706,2,Navigate,seeded Navigate action,/dashboard,10.20.139.216,2025-09-23 23:58:23,seed_2_26_4748_0001,SeedAgent/1.0,NULL,0,ui_event
1707,2,Export,seeded Export action,/export/inventory,10.20.102.167,2025-09-23 03:33:27,seed_2_26_4748_0002,SeedAgent/1.0,NULL,0,ui_event
1708,2,Click,seeded Click action,/dashboard,10.20.13.116,2025-09-23 22:26:42,seed_2_26_4748_0003,SeedAgent/1.0,NULL,0,ui_event
1709,2,Click,seeded Click action,/dashboard,10.20.28.66,2025-09-23 18:28:39,seed_2_26_4748_0004,SeedAgent/1.0,NULL,0,ui_event
1710,2,Login,seeded Login action,/api/auth/login,10.20.127.163,2025-09-23 07:47:36,seed_2_26_4748_0005,SeedAgent/1.0,NULL,0,ui_event
1711,2,Edit,seeded Edit action,/inventory,10.20.156.51,2025-09-23 00:25:59,seed_2_26_4748_0006,SeedAgent/1.0,NULL,0,ui_event
1712,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.28.225,2025-09-23 21:17:45,seed_2_26_4748_0007,SeedAgent/1.0,NULL,0,ui_event
1713,2,Click,seeded Click action,/dashboard,10.20.105.125,2025-09-23 21:27:57,seed_2_26_4748_0008,SeedAgent/1.0,NULL,0,ui_event
1714,2,Click,seeded Click action,/dashboard,10.20.158.138,2025-09-23 21:50:52,seed_2_26_4748_0009,SeedAgent/1.0,NULL,0,ui_event
1715,2,View,seeded View action,/inventory,10.20.62.221,2025-09-23 19:06:36,seed_2_26_4748_0010,SeedAgent/1.0,NULL,0,ui_event
1716,2,Edit,seeded Edit action,/inventory,10.20.95.206,2025-09-23 09:03:24,seed_2_26_4748_0011,SeedAgent/1.0,NULL,0,ui_event
1717,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.94.35,2025-09-23 22:35:38,seed_2_26_4748_0012,SeedAgent/1.0,NULL,0,ui_event
1718,2,Navigate,seeded Navigate action,/dashboard,10.20.8.36,2025-09-23 08:11:23,seed_2_26_4748_0013,SeedAgent/1.0,NULL,0,ui_event
1719,2,Export,seeded Export action,/export/inventory,10.20.0.155,2025-09-23 18:57:03,seed_2_26_4748_0014,SeedAgent/1.0,NULL,0,ui_event
1720,2,Click,seeded Click action,/dashboard,10.20.75.232,2025-09-23 04:47:54,seed_2_26_4748_0015,SeedAgent/1.0,NULL,0,ui_event
1721,2,View,seeded View action,/inventory,10.20.91.9,2025-09-23 14:51:39,seed_2_26_4748_0016,SeedAgent/1.0,NULL,0,ui_event
1722,2,Login,seeded Login action,/api/auth/login,10.20.187.79,2025-09-23 04:39:55,seed_2_26_4748_0017,SeedAgent/1.0,NULL,0,ui_event
1723,2,Click,seeded Click action,/dashboard,10.20.166.216,2025-09-23 12:28:07,seed_2_26_4748_0018,SeedAgent/1.0,NULL,0,ui_event
1724,2,Navigate,seeded Navigate action,/dashboard,10.20.233.119,2025-09-23 10:52:38,seed_2_26_4748_0019,SeedAgent/1.0,NULL,0,ui_event
1725,2,Navigate,seeded Navigate action,/dashboard,10.20.35.148,2025-09-23 08:57:39,seed_2_26_4748_0020,SeedAgent/1.0,NULL,0,ui_event
1726,2,Export,seeded Export action,/export/inventory,10.20.206.55,2025-09-23 08:33:49,seed_2_26_4748_0021,SeedAgent/1.0,NULL,0,ui_event
1727,2,Navigate,seeded Navigate action,/dashboard,10.20.5.165,2025-09-23 03:28:38,seed_2_26_4748_0022,SeedAgent/1.0,NULL,0,ui_event
1728,2,Click,seeded Click action,/dashboard,10.20.206.219,2025-09-23 19:05:45,seed_2_26_4748_0023,SeedAgent/1.0,NULL,0,ui_event
1729,2,View,seeded View action,/inventory,10.20.226.42,2025-09-23 04:17:06,seed_2_26_4748_0024,SeedAgent/1.0,NULL,0,ui_event
1730,2,Login,seeded Login action,/api/auth/login,10.20.184.109,2025-09-23 19:01:54,seed_2_26_4748_0025,SeedAgent/1.0,NULL,0,ui_event
1731,2,View,seeded View action,/inventory,10.20.176.15,2025-09-23 12:51:05,seed_2_26_4748_0026,SeedAgent/1.0,NULL,0,ui_event
1732,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.194.175,2025-09-23 10:31:04,seed_2_26_4748_0027,SeedAgent/1.0,NULL,0,ui_event
1733,2,Click,seeded Click action,/dashboard,10.20.8.81,2025-09-23 22:38:06,seed_2_26_4748_0028,SeedAgent/1.0,NULL,0,ui_event
1734,2,Export,seeded Export action,/export/inventory,10.20.39.201,2025-09-23 23:53:12,seed_2_26_4748_0029,SeedAgent/1.0,NULL,0,ui_event
1735,2,Export,seeded Export action,/export/inventory,10.20.200.51,2025-09-23 23:42:23,seed_2_26_4748_0030,SeedAgent/1.0,NULL,0,ui_event
1736,2,Navigate,seeded Navigate action,/dashboard,10.20.57.152,2025-09-23 04:30:24,seed_2_26_4748_0031,SeedAgent/1.0,NULL,0,ui_event
1737,2,Navigate,seeded Navigate action,/dashboard,10.20.148.213,2025-09-23 09:37:22,seed_2_26_4748_0032,SeedAgent/1.0,NULL,0,ui_event
1738,2,Navigate,seeded Navigate action,/dashboard,10.20.188.237,2025-09-23 07:35:11,seed_2_26_4748_0033,SeedAgent/1.0,NULL,0,ui_event
1739,2,Navigate,seeded Navigate action,/dashboard,10.20.235.15,2025-09-23 22:41:33,seed_2_26_4748_0034,SeedAgent/1.0,NULL,0,ui_event
1740,2,Click,seeded Click action,/dashboard,10.20.101.233,2025-09-23 17:07:11,seed_2_26_4748_0035,SeedAgent/1.0,NULL,0,ui_event
1741,2,Export,seeded Export action,/export/inventory,10.20.29.61,2025-09-22 18:56:11,seed_2_27_0817_0000,SeedAgent/1.0,NULL,0,ui_event
1742,2,View,seeded View action,/inventory,10.20.19.29,2025-09-22 18:13:17,seed_2_27_0817_0001,SeedAgent/1.0,NULL,0,ui_event
1743,2,Click,seeded Click action,/dashboard,10.20.96.117,2025-09-22 12:07:13,seed_2_27_0817_0002,SeedAgent/1.0,NULL,0,ui_event
1744,2,Click,seeded Click action,/dashboard,10.20.215.77,2025-09-22 17:19:25,seed_2_27_0817_0003,SeedAgent/1.0,NULL,0,ui_event
1745,2,View,seeded View action,/inventory,10.20.142.226,2025-09-22 16:15:24,seed_2_27_0817_0004,SeedAgent/1.0,NULL,0,ui_event
1746,2,View,seeded View action,/inventory,10.20.124.235,2025-09-22 20:49:42,seed_2_27_0817_0005,SeedAgent/1.0,NULL,0,ui_event
1747,2,Click,seeded Click action,/dashboard,10.20.237.126,2025-09-22 19:23:07,seed_2_27_0817_0006,SeedAgent/1.0,NULL,0,ui_event
1748,2,Export,seeded Export action,/export/inventory,10.20.183.136,2025-09-22 18:05:03,seed_2_27_0817_0007,SeedAgent/1.0,NULL,0,ui_event
1749,2,Navigate,seeded Navigate action,/dashboard,10.20.119.97,2025-09-22 00:39:44,seed_2_27_0817_0008,SeedAgent/1.0,NULL,0,ui_event
1750,2,Navigate,seeded Navigate action,/dashboard,10.20.139.145,2025-09-22 10:24:47,seed_2_27_0817_0009,SeedAgent/1.0,NULL,0,ui_event
1751,2,Click,seeded Click action,/dashboard,10.20.23.174,2025-09-22 14:06:38,seed_2_27_0817_0010,SeedAgent/1.0,NULL,0,ui_event
1752,2,Click,seeded Click action,/dashboard,10.20.138.79,2025-09-22 12:28:19,seed_2_27_0817_0011,SeedAgent/1.0,NULL,0,ui_event
1753,2,View,seeded View action,/inventory,10.20.82.202,2025-09-22 14:56:15,seed_2_27_0817_0012,SeedAgent/1.0,NULL,0,ui_event
1754,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.96.202,2025-09-22 09:22:17,seed_2_27_0817_0013,SeedAgent/1.0,NULL,0,ui_event
1755,2,Login,seeded Login action,/api/auth/login,10.20.137.72,2025-09-22 12:29:59,seed_2_27_0817_0014,SeedAgent/1.0,NULL,0,ui_event
1756,2,Export,seeded Export action,/export/inventory,10.20.173.137,2025-09-22 00:20:53,seed_2_27_0817_0015,SeedAgent/1.0,NULL,0,ui_event
1757,2,Export,seeded Export action,/export/inventory,10.20.202.202,2025-09-22 18:58:12,seed_2_27_0817_0016,SeedAgent/1.0,NULL,0,ui_event
1758,2,Export,seeded Export action,/export/inventory,10.20.147.59,2025-09-22 22:33:00,seed_2_27_0817_0017,SeedAgent/1.0,NULL,0,ui_event
1759,2,Click,seeded Click action,/dashboard,10.20.17.145,2025-09-22 06:06:43,seed_2_27_0817_0018,SeedAgent/1.0,NULL,0,ui_event
1760,2,Edit,seeded Edit action,/inventory,10.20.187.39,2025-09-22 05:50:57,seed_2_27_0817_0019,SeedAgent/1.0,NULL,0,ui_event
1761,2,Navigate,seeded Navigate action,/dashboard,10.20.86.217,2025-09-22 23:14:45,seed_2_27_0817_0020,SeedAgent/1.0,NULL,0,ui_event
1762,2,Navigate,seeded Navigate action,/dashboard,10.20.23.11,2025-09-22 11:36:49,seed_2_27_0817_0021,SeedAgent/1.0,NULL,0,ui_event
1763,2,View,seeded View action,/inventory,10.20.197.128,2025-09-22 12:34:07,seed_2_27_0817_0022,SeedAgent/1.0,NULL,0,ui_event
1764,2,Click,seeded Click action,/dashboard,10.20.131.103,2025-09-22 10:24:28,seed_2_27_0817_0023,SeedAgent/1.0,NULL,0,ui_event
1765,2,Navigate,seeded Navigate action,/dashboard,10.20.13.72,2025-09-22 07:49:47,seed_2_27_0817_0024,SeedAgent/1.0,NULL,0,ui_event
1766,2,Click,seeded Click action,/dashboard,10.20.208.2,2025-09-22 18:35:22,seed_2_27_0817_0025,SeedAgent/1.0,NULL,0,ui_event
1767,2,Navigate,seeded Navigate action,/dashboard,10.20.212.161,2025-09-22 06:02:16,seed_2_27_0817_0026,SeedAgent/1.0,NULL,0,ui_event
1768,2,Export,seeded Export action,/export/inventory,10.20.146.95,2025-09-22 13:13:17,seed_2_27_0817_0027,SeedAgent/1.0,NULL,0,ui_event
1769,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.104.106,2025-09-22 13:54:47,seed_2_27_0817_0028,SeedAgent/1.0,NULL,0,ui_event
1770,2,View,seeded View action,/inventory,10.20.89.50,2025-09-22 05:18:47,seed_2_27_0817_0029,SeedAgent/1.0,NULL,0,ui_event
1771,2,View,seeded View action,/inventory,10.20.30.168,2025-09-22 23:28:27,seed_2_27_0817_0030,SeedAgent/1.0,NULL,0,ui_event
1772,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.88.42,2025-09-22 13:15:58,seed_2_27_0817_0031,SeedAgent/1.0,NULL,0,ui_event
1773,2,Navigate,seeded Navigate action,/dashboard,10.20.207.209,2025-09-21 11:38:49,seed_2_28_3721_0000,SeedAgent/1.0,NULL,0,ui_event
1774,2,Export,seeded Export action,/export/inventory,10.20.157.170,2025-09-21 04:29:14,seed_2_28_3721_0001,SeedAgent/1.0,NULL,0,ui_event
1775,2,Navigate,seeded Navigate action,/dashboard,10.20.81.56,2025-09-21 19:44:39,seed_2_28_3721_0002,SeedAgent/1.0,NULL,0,ui_event
1776,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.176.135,2025-09-21 00:50:42,seed_2_28_3721_0003,SeedAgent/1.0,NULL,0,ui_event
1777,2,Export,seeded Export action,/export/inventory,10.20.76.66,2025-09-21 10:34:29,seed_2_28_3721_0004,SeedAgent/1.0,NULL,0,ui_event
1778,2,Navigate,seeded Navigate action,/dashboard,10.20.33.206,2025-09-21 06:45:01,seed_2_28_3721_0005,SeedAgent/1.0,NULL,0,ui_event
1779,2,Edit,seeded Edit action,/inventory,10.20.71.34,2025-09-21 18:47:08,seed_2_28_3721_0006,SeedAgent/1.0,NULL,0,ui_event
1780,2,Edit,seeded Edit action,/inventory,10.20.1.224,2025-09-21 16:42:59,seed_2_28_3721_0007,SeedAgent/1.0,NULL,0,ui_event
1781,2,Export,seeded Export action,/export/inventory,10.20.131.50,2025-09-21 12:10:01,seed_2_28_3721_0008,SeedAgent/1.0,NULL,0,ui_event
1782,2,Navigate,seeded Navigate action,/dashboard,10.20.18.235,2025-09-21 11:13:48,seed_2_28_3721_0009,SeedAgent/1.0,NULL,0,ui_event
1783,2,Export,seeded Export action,/export/inventory,10.20.35.105,2025-09-21 10:26:59,seed_2_28_3721_0010,SeedAgent/1.0,NULL,0,ui_event
1784,2,Export,seeded Export action,/export/inventory,10.20.228.104,2025-09-21 10:36:23,seed_2_28_3721_0011,SeedAgent/1.0,NULL,0,ui_event
1785,2,Click,seeded Click action,/dashboard,10.20.147.28,2025-09-21 07:38:28,seed_2_28_3721_0012,SeedAgent/1.0,NULL,0,ui_event
1786,2,Export,seeded Export action,/export/inventory,10.20.186.157,2025-09-21 09:46:07,seed_2_28_3721_0013,SeedAgent/1.0,NULL,0,ui_event
1787,2,View,seeded View action,/inventory,10.20.58.177,2025-09-21 19:46:21,seed_2_28_3721_0014,SeedAgent/1.0,NULL,0,ui_event
1788,2,View,seeded View action,/inventory,10.20.39.238,2025-09-21 14:41:55,seed_2_28_3721_0015,SeedAgent/1.0,NULL,0,ui_event
1789,2,Navigate,seeded Navigate action,/dashboard,10.20.73.123,2025-09-21 08:08:24,seed_2_28_3721_0016,SeedAgent/1.0,NULL,0,ui_event
1790,2,Export,seeded Export action,/export/inventory,10.20.162.46,2025-09-21 17:28:02,seed_2_28_3721_0017,SeedAgent/1.0,NULL,0,ui_event
1791,2,View,seeded View action,/inventory,10.20.233.89,2025-09-21 03:57:24,seed_2_28_3721_0018,SeedAgent/1.0,NULL,0,ui_event
1792,2,View,seeded View action,/inventory,10.20.37.238,2025-09-21 14:20:11,seed_2_28_3721_0019,SeedAgent/1.0,NULL,0,ui_event
1793,2,Navigate,seeded Navigate action,/dashboard,10.20.43.70,2025-09-21 12:57:11,seed_2_28_3721_0020,SeedAgent/1.0,NULL,0,ui_event
1794,2,View,seeded View action,/inventory,10.20.219.87,2025-09-21 17:42:19,seed_2_28_3721_0021,SeedAgent/1.0,NULL,0,ui_event
1795,2,Login,seeded Login action,/api/auth/login,10.20.85.196,2025-09-21 07:43:40,seed_2_28_3721_0022,SeedAgent/1.0,NULL,0,ui_event
1796,2,Login,seeded Login action,/api/auth/login,10.20.86.174,2025-09-21 16:33:39,seed_2_28_3721_0023,SeedAgent/1.0,NULL,0,ui_event
1797,2,Navigate,seeded Navigate action,/dashboard,10.20.81.214,2025-09-21 14:26:49,seed_2_28_3721_0024,SeedAgent/1.0,NULL,0,ui_event
1798,2,Navigate,seeded Navigate action,/dashboard,10.20.127.223,2025-09-21 13:52:12,seed_2_28_3721_0025,SeedAgent/1.0,NULL,0,ui_event
1799,2,Login,seeded Login action,/api/auth/login,10.20.45.130,2025-09-21 11:15:40,seed_2_28_3721_0026,SeedAgent/1.0,NULL,0,ui_event
1800,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.45.134,2025-09-21 03:06:54,seed_2_28_3721_0027,SeedAgent/1.0,NULL,0,ui_event
1801,2,Click,seeded Click action,/dashboard,10.20.204.170,2025-09-21 12:20:39,seed_2_28_3721_0028,SeedAgent/1.0,NULL,0,ui_event
1802,2,Login,seeded Login action,/api/auth/login,10.20.122.198,2025-09-21 21:46:37,seed_2_28_3721_0029,SeedAgent/1.0,NULL,0,ui_event
1803,2,Export,seeded Export action,/export/inventory,10.20.2.83,2025-09-21 13:38:46,seed_2_28_3721_0030,SeedAgent/1.0,NULL,0,ui_event
1804,2,Export,seeded Export action,/export/inventory,10.20.119.218,2025-09-21 12:42:17,seed_2_28_3721_0031,SeedAgent/1.0,NULL,0,ui_event
1805,2,Login,seeded Login action,/api/auth/login,10.20.104.148,2025-09-21 12:23:09,seed_2_28_3721_0032,SeedAgent/1.0,NULL,0,ui_event
1806,2,Export,seeded Export action,/export/inventory,10.20.67.1,2025-09-21 03:15:58,seed_2_28_3721_0033,SeedAgent/1.0,NULL,0,ui_event
1807,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.202.143,2025-09-21 21:01:40,seed_2_28_3721_0034,SeedAgent/1.0,NULL,0,ui_event
1808,2,Navigate,seeded Navigate action,/dashboard,10.20.29.27,2025-09-21 12:00:28,seed_2_28_3721_0035,SeedAgent/1.0,NULL,0,ui_event
1809,2,Export,seeded Export action,/export/inventory,10.20.86.8,2025-09-20 06:07:29,seed_2_29_6458_0000,SeedAgent/1.0,NULL,0,ui_event
1810,2,Login,seeded Login action,/api/auth/login,10.20.140.192,2025-09-20 08:59:33,seed_2_29_6458_0001,SeedAgent/1.0,NULL,0,ui_event
1811,2,Click,seeded Click action,/dashboard,10.20.115.209,2025-09-20 20:18:42,seed_2_29_6458_0002,SeedAgent/1.0,NULL,0,ui_event
1812,2,View,seeded View action,/inventory,10.20.230.235,2025-09-20 22:30:52,seed_2_29_6458_0003,SeedAgent/1.0,NULL,0,ui_event
1813,2,Login,seeded Login action,/api/auth/login,10.20.239.78,2025-09-20 05:15:49,seed_2_29_6458_0004,SeedAgent/1.0,NULL,0,ui_event
1814,2,Export,seeded Export action,/export/inventory,10.20.64.148,2025-09-20 05:45:55,seed_2_29_6458_0005,SeedAgent/1.0,NULL,0,ui_event
1815,2,Click,seeded Click action,/dashboard,10.20.61.95,2025-09-20 15:08:13,seed_2_29_6458_0006,SeedAgent/1.0,NULL,0,ui_event
1816,2,Click,seeded Click action,/dashboard,10.20.178.19,2025-09-20 21:02:31,seed_2_29_6458_0007,SeedAgent/1.0,NULL,0,ui_event
1817,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.161.106,2025-09-20 15:22:18,seed_2_29_6458_0008,SeedAgent/1.0,NULL,0,ui_event
1818,2,Click,seeded Click action,/dashboard,10.20.181.185,2025-09-20 16:07:49,seed_2_29_6458_0009,SeedAgent/1.0,NULL,0,ui_event
1819,2,Navigate,seeded Navigate action,/dashboard,10.20.113.97,2025-09-20 15:37:19,seed_2_29_6458_0010,SeedAgent/1.0,NULL,0,ui_event
1820,2,Export,seeded Export action,/export/inventory,10.20.74.15,2025-09-20 19:50:09,seed_2_29_6458_0011,SeedAgent/1.0,NULL,0,ui_event
1821,2,Click,seeded Click action,/dashboard,10.20.154.224,2025-09-20 18:19:19,seed_2_29_6458_0012,SeedAgent/1.0,NULL,0,ui_event
1822,2,Export,seeded Export action,/export/inventory,10.20.74.197,2025-09-20 21:47:02,seed_2_29_6458_0013,SeedAgent/1.0,NULL,0,ui_event
1823,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.213.230,2025-09-20 11:50:54,seed_2_29_6458_0014,SeedAgent/1.0,NULL,0,ui_event
1824,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.156.195,2025-09-20 19:31:50,seed_2_29_6458_0015,SeedAgent/1.0,NULL,0,ui_event
1825,2,LoginFail,seeded LoginFail action,/api/auth/login,10.20.81.66,2025-09-20 03:17:12,seed_2_29_6458_0016,SeedAgent/1.0,NULL,0,ui_event
1826,2,Click,seeded Click action,/dashboard,10.20.35.134,2025-09-20 01:20:50,seed_2_29_6458_0017,SeedAgent/1.0,NULL,0,ui_event
1827,2,Click,seeded Click action,/dashboard,10.20.168.5,2025-09-20 03:53:03,seed_2_29_6458_0018,SeedAgent/1.0,NULL,0,ui_event
1828,2,Login,seeded Login action,/api/auth/login,10.20.196.43,2025-09-20 23:13:16,seed_2_29_6458_0019,SeedAgent/1.0,NULL,0,ui_event
1829,2,Navigate,seeded Navigate action,/dashboard,10.20.102.201,2025-09-20 18:17:39,seed_2_29_6458_0020,SeedAgent/1.0,NULL,0,ui_event
1830,2,View,seeded View action,/inventory,10.20.159.16,2025-09-20 02:02:46,seed_2_29_6458_0021,SeedAgent/1.0,NULL,0,ui_event
1831,2,Click,seeded Click action,/dashboard,10.20.114.214,2025-09-20 11:59:22,seed_2_29_6458_0022,SeedAgent/1.0,NULL,0,ui_event
1832,2,Login,seeded Login action,/api/auth/login,10.20.39.113,2025-09-20 10:44:06,seed_2_29_6458_0023,SeedAgent/1.0,NULL,0,ui_event
1833,3,LoginFail,seeded LoginFail action,/api/auth/login,10.20.72.151,2025-10-19 23:03:56,seed_3_0_9586_0000,SeedAgent/1.0,NULL,0,ui_event
1834,3,Click,seeded Click action,/dashboard,10.20.234.204,2025-10-19 08:15:15,seed_3_0_9586_0001,SeedAgent/1.0,NULL,0,ui_event
1835,3,Click,seeded Click action,/dashboard,10.20.142.146,2025-10-19 02:53:37,seed_3_0_9586_0002,SeedAgent/1.0,NULL,0,ui_event
1836,3,Click,seeded Click action,/dashboard,10.20.167.238,2025-10-19 11:58:30,seed_3_0_9586_0003,SeedAgent/1.0,NULL,0,ui_event
1837,3,Edit,seeded Edit action,/inventory,10.20.68.66,2025-10-19 09:06:58,seed_3_0_9586_0004,SeedAgent/1.0,NULL,0,ui_event
1838,3,Navigate,seeded Navigate action,/dashboard,10.20.174.8,2025-10-19 20:53:30,seed_3_0_9586_0005,SeedAgent/1.0,NULL,0,ui_event
1839,3,View,seeded View action,/inventory,10.20.27.30,2025-10-19 19:29:41,seed_3_0_9586_0006,SeedAgent/1.0,NULL,0,ui_event
1840,3,Click,seeded Click action,/dashboard,10.20.149.193,2025-10-19 02:27:37,seed_3_0_9586_0007,SeedAgent/1.0,NULL,0,ui_event
1841,3,LoginFail,seeded LoginFail action,/api/auth/login,10.20.90.187,2025-10-19 08:52:21,seed_3_0_9586_0008,SeedAgent/1.0,NULL,0,ui_event
1842,3,Export,seeded Export action,/export/inventory,10.20.47.117,2025-10-19 12:01:06,seed_3_0_9586_0009,SeedAgent/1.0,NULL,0,ui_event
1843,3,Edit,seeded Edit action,/inventory,10.20.125.36,2025-10-19 19:39:59,seed_3_0_9586_0010,SeedAgent/1.0,NULL,0,ui_event
1844,3,LoginFail,seeded LoginFail action,/api/auth/login,10.20.226.49,2025-10-19 12:05:14,seed_3_0_9586_0011,SeedAgent/1.0,NULL,0,ui_event
1845,3,LoginFail,seeded LoginFail action,/api/auth/login,10.20.67.68,2025-10-19 09:00:58,seed_3_0_9586_0012,SeedAgent/1.0,NULL,0,ui_event
1846,3,Navigate,seeded Navigate action,/dashboard,10.20.133.144,2025-10-19 01:29:35,seed_3_0_9586_0013,SeedAgent/1.0,NULL,0,ui_event
1847,3,Click,seeded Click action,/dashboard,10.20.125.211,2025-10-19 21:52:09,seed_3_0_9586_0014,SeedAgent/1.0,NULL,0,ui_event
1848,3,Edit,seeded Edit action,/inventory,10.20.13.179,2025-10-19 12:12:20,seed_3_0_9586_0015,SeedAgent/1.0,NULL,0,ui_event
1849,3,Navigate,seeded Navigate action,/dashboard,10.20.101.55,2025-10-19 15:06:23,seed_3_0_9586_0016,SeedAgent/1.0,NULL,0,ui_event
1850,3,Edit,seeded Edit action,/inventory,10.20.212.76,2025-10-19 16:54:37,seed_3_0_9586_0017,SeedAgent/1.0,NULL,0,ui_event
1851,3,View,seeded View action,/inventory,10.20.161.69,2025-10-19 16:36:30,seed_3_0_9586_0018,SeedAgent/1.0,NULL,0,ui_event
1852,3,Navigate,seeded Navigate action,/dashboard,10.20.37.219,2025-10-19 06:59:11,seed_3_0_9586_0019,SeedAgent/1.0,NULL,0,ui_event
